product_id,cluster
00007072_a,2
00007073_a,2
00007074_a,7
00007075_a,7
00007076_a,2
00007077_a,7
00007078_a,7
00007079_a,7
00007080_a,7
00007081_a,2
00007082_a,2
00007083_a,7
00007084_a,2
00007085_a,7
00007086_a,7
00007087_a,7
00007088_a,2
00007089_a,2
00007090_a,2
00007091_a,2
00007092_a,7
00007093_a,7
00007094_a,7
00007095_a,7
00007096_a,7
00007097_a,7
00007098_a,7
00007099_a,7
00007100_a,2
00007101_a,7
00007102_a,7
00007103_a,7
00007104_a,7
00007105_a,2
00007106_a,7
00007107_a,7
00007108_a,4
00007109_a,2
00007110_a,4
00007111_a,7
00007112_a,7
00007113_a,7
00007114_a,7
00007115_a,7
00007116_a,7
00007118_a,2
00007119_a,2
00007120_a,7
00007121_a,7
00007122_a,2
00007123_a,7
00007124_a,7
00007125_a,7
00007126_a,2
00007127_a,7
00007128_a,3
00007129_a,4
00007130_a,2
00007131_a,7
00007132_a,7
00007133_a,7
00007134_a,7
00007135_a,2
00007136_a,2
00007137_a,7
00007138_a,7
00007139_a,2
00007140_a,7
00007141_a,0
00007142_a,7
00007143_a,7
00007144_a,7
00007145_a,7
00007146_a,7
00007147_a,2
00007148_a,2
00007149_a,7
00007150_a,2
00007151_a,7
00007152_a,7
00007153_a,7
00007154_a,7
00007155_a,3
00007156_a,7
00007157_a,7
00007158_a,2
00007159_a,7
00007160_a,7
00007161_a,7
00007162_a,7
00007163_a,4
00007164_a,7
00007165_a,2
00007166_a,7
00007167_a,7
00007168_a,7
00007169_a,2
00007170_a,7
00007171_a,0
00007172_a,7
00007173_a,2
00007174_a,7
00007175_a,7
00007176_a,7
00007177_a,7
00007178_a,7
00007179_a,2
00007180_a,7
00007181_a,7
00007182_a,7
00007183_a,7
00007184_a,2
00007185_a,2
00007186_a,4
00007187_a,7
00007188_a,7
00007189_a,7
00007190_a,7
00007191_a,2
00007192_a,7
00007193_a,7
00007194_a,7
00007195_a,7
00007196_a,7
00007197_a,7
00007198_a,7
00007199_a,7
00007200_a,7
00007201_a,7
00007202_a,2
00007203_a,7
00007204_a,3
00007205_a,2
00007206_a,0
00007207_a,4
00007208_a,7
00007209_a,2
00007210_a,7
00007211_a,7
00007212_a,7
00007213_a,7
00007214_a,2
00007215_a,7
00007216_a,2
00007217_a,7
00007218_a,7
00007219_a,7
00007220_a,7
00007221_a,4
00007222_a,7
00007223_a,7
00007224_a,2
00007225_a,7
00007226_a,2
00007227_a,7
00007228_a,7
00007229_a,2
00007230_a,7
00007231_a,7
00007232_a,7
00007233_a,7
00007234_a,7
00007235_a,2
00007236_a,7
00007237_a,2
00007238_a,7
00007239_a,7
00007240_a,7
00007241_a,2
00007242_a,7
00007243_a,7
00007244_a,7
00007245_a,4
00007246_a,7
00007247_a,2
00007248_a,7
00007249_a,7
00007250_a,7
00007251_a,7
00007252_a,7
00007253_a,2
00007254_a,7
00007255_a,2
00007256_a,2
00007257_a,3
00007258_a,7
00007259_a,7
00007260_a,7
00007261_a,7
00007262_a,4
00007263_a,7
00007264_a,4
00007265_a,7
00007266_a,7
00007267_a,7
00007268_a,7
00007269_a,7
00007270_a,7
00007271_a,7
00007272_a,7
00007273_a,4
00007274_a,4
00007275_a,7
00007276_a,0
00007277_a,7
00007278_a,7
00007279_a,7
00007280_a,7
00007281_a,7
00007282_a,7
00007283_a,2
00007284_a,7
00007285_a,7
00007286_a,7
00007287_a,7
00007288_a,7
00007289_a,7
00007290_a,3
00007291_a,7
00007292_a,2
00007293_a,3
00007294_a,7
00007295_a,7
00007296_a,2
00007297_a,7
00007298_a,2
00007299_a,2
00007300_a,7
00007301_a,7
00007302_a,7
00007303_a,7
00007304_a,4
00007305_a,4
00007306_a,7
00007307_a,4
00007308_a,7
00007309_a,7
00007310_a,0
00007311_a,7
00007312_a,7
00007313_a,7
00007314_a,0
00007315_a,0
00007316_a,7
00007317_a,7
00007318_a,2
00007319_a,7
00007320_a,7
00007321_a,7
00007322_a,7
00007323_a,7
00007324_a,7
00007325_a,7
00007326_a,2
00007327_a,2
00007328_a,7
00007329_a,7
00007330_a,7
00007331_a,7
00007332_a,7
00007333_a,7
00007334_a,7
00007335_a,7
00007336_a,2
00007337_a,7
00007338_a,7
00007339_a,7
00007340_a,7
00007341_a,2
00007342_a,2
00007343_a,7
00007344_a,7
00007345_a,2
00007346_a,2
00007347_a,7
00007348_a,7
00007349_a,7
00007350_a,7
00007351_a,2
00007352_a,7
00007353_a,7
00007354_a,7
00007355_a,2
00007357_a,7
00007358_a,7
00007359_a,7
00007360_a,7
00007361_a,2
00007362_a,7
00007363_a,2
00007364_a,2
00007365_a,7
00007366_a,7
00007367_a,7
00007368_a,7
00007369_a,7
00007370_a,2
00007371_a,2
00007372_a,7
00007373_a,7
00007374_a,7
00007375_a,0
00007376_a,7
00007377_a,2
00007379_a,2
00007380_a,2
00007381_a,7
00007382_a,7
00007383_a,7
00007384_a,7
00007385_a,7
00007386_a,7
00007387_a,7
00007388_a,7
00007389_a,7
00007390_a,7
00007391_a,7
00007392_a,4
00007393_a,7
00007394_a,7
00007395_a,7
00007396_a,2
00007397_a,5
00007398_a,4
00007399_a,7
00007400_a,2
00007401_a,2
00007403_a,2
00007404_a,2
00007405_a,7
00007406_a,2
00007407_a,7
00007408_a,7
00007409_a,7
00007410_a,7
00007411_a,7
00007412_a,7
00007413_a,7
00007414_a,7
00007415_a,7
00007416_a,2
00007417_a,7
00007418_a,7
00007419_a,7
00007420_a,7
00007421_a,7
00007422_a,7
00007423_a,7
00007424_a,7
00007425_a,2
00007426_a,7
00007427_a,7
00007429_a,7
00007430_a,7
00007431_a,7
00007432_a,7
00007433_a,7
00007434_a,7
00007435_a,7
00007436_a,7
00007437_a,7
00007438_a,2
00007439_a,7
00007440_a,2
00007441_a,7
00007442_a,2
00007443_a,7
00007444_a,2
00007445_a,7
00007446_a,7
00007447_a,7
00007448_a,4
00007449_a,2
00007450_a,7
00007451_a,7
00007452_a,7
00007453_a,7
00007454_a,7
00007455_a,3
00007456_a,2
00007457_a,7
00007458_a,7
00007459_a,7
00007460_a,7
00007461_a,4
00007462_a,2
00007463_a,7
00007464_a,2
00007465_a,2
00007466_a,2
00007467_a,2
00007468_a,3
00007469_a,7
00007470_a,7
00007471_a,7
00007472_a,7
00007473_a,7
00007474_a,7
00007475_a,7
00007476_a,7
00007477_a,7
00007478_a,2
00007479_a,2
00007480_a,2
00007481_a,7
00007482_a,7
00007483_a,7
00007484_a,7
00007485_a,7
00007486_a,7
00007487_a,7
00007488_a,7
00007489_a,7
00007490_a,7
00007491_a,2
00007492_a,7
00007493_a,7
00007494_a,2
00007495_a,2
00007496_a,7
00007497_a,7
00007498_a,2
00007499_a,7
00007500_a,2
00007501_a,7
00007502_a,7
00007503_a,7
00007504_a,7
00007505_a,2
00007506_a,7
00007507_a,7
00007508_a,7
00007509_a,2
00007510_a,7
00007511_a,7
00007512_a,4
00007513_a,7
00007514_a,7
00007515_a,7
00007516_a,7
00007517_a,7
00007518_a,7
00007519_a,7
00007520_a,2
00007521_a,7
00007522_a,7
00007523_a,7
00007524_a,2
00007525_a,4
00007526_a,7
00007527_a,7
00007528_a,2
00007529_a,7
00007530_a,7
00007531_a,7
00007532_a,7
00007533_a,7
00007534_a,7
00007535_a,7
00007536_a,7
00007537_a,7
00007538_a,7
00007539_a,7
00007540_a,7
00007541_a,7
00007542_a,7
00007543_a,7
00007544_a,7
00007545_a,4
00007547_a,7
00007548_a,7
00007549_a,7
00007550_a,2
00007551_a,7
00007552_a,2
00007553_a,7
00007554_a,7
00007555_a,7
00007556_a,4
00007557_a,2
00007558_a,7
00007559_a,7
00007560_a,7
00007561_a,7
00007562_a,4
00007563_a,7
00007564_a,2
00007565_a,7
00007566_a,7
00007567_a,2
00007568_a,4
00007569_a,2
00007570_a,7
00007571_a,7
00007572_a,7
00007573_a,7
00007574_a,4
00007575_a,7
00007576_a,7
00007577_a,7
00007578_a,7
00007579_a,0
00007580_a,7
00007581_a,7
00007582_a,7
00007583_a,7
00007584_a,7
00007585_a,7
00007586_a,7
00007587_a,7
00007588_a,2
00007589_a,7
00007590_a,7
00007591_a,7
00007592_a,2
00007593_a,7
00007594_a,7
00007595_a,7
00007596_a,2
00007597_a,2
00007598_a,7
00007599_a,7
00007600_a,7
00007601_a,7
00007602_a,2
00007603_a,7
00007604_a,7
00007605_a,7
00007606_a,7
00007607_a,7
00007608_a,7
00007609_a,7
00007610_a,7
00007611_a,7
00007612_a,7
00007613_a,7
00007614_a,7
00007615_a,7
00007616_a,2
00007617_a,7
00007618_a,7
00007619_a,7
00007620_a,7
00007621_a,7
00007622_a,7
00007623_a,7
00007624_a,7
00007625_a,7
00007626_a,4
00007627_a,7
00007629_a,7
00007630_a,7
00007631_a,7
00007632_a,2
00007633_a,7
00007634_a,7
00007635_a,7
00007636_a,7
00007637_a,7
00007638_a,4
00007639_a,2
00007640_a,2
00007641_a,7
00007642_a,7
00007643_a,7
00007644_a,7
00007645_a,7
00007646_a,7
00007647_a,7
00007648_a,2
00007649_a,4
00007650_a,7
00007651_a,7
00007652_a,7
00007653_a,7
00007654_a,7
00007655_a,7
00007656_a,7
00007657_a,7
00007658_a,7
00007659_a,2
00007660_a,7
00007661_a,7
00007662_a,7
00007663_a,7
00007664_a,7
00007665_a,2
00007666_a,2
00007667_a,2
00007668_a,7
00007669_a,6
00007670_a,2
00007671_a,7
00007672_a,7
00007673_a,7
00007674_a,7
00007675_a,7
00007676_a,7
00007677_a,7
00007678_a,2
00007679_a,7
00007680_a,7
00007681_a,7
00007682_a,2
00007683_a,7
00007684_a,7
00007685_a,7
00007686_a,7
00007687_a,4
00007688_a,7
00007689_a,7
00007690_a,7
00007691_a,7
00007692_a,7
00007693_a,2
00007695_a,2
00007696_a,2
00007697_a,7
00007698_a,7
00007699_a,4
00007700_a,3
00007701_a,7
00007702_a,7
00007704_a,7
00007705_a,7
00007706_a,7
00007707_a,7
00007708_a,7
00007709_a,7
00007710_a,7
00007712_a,7
00007713_a,2
00007714_a,2
00007715_a,3
00007716_a,7
00007717_a,7
00007718_a,7
00007719_a,4
00007720_a,7
00007721_a,7
00007722_a,7
00007723_a,7
00007725_a,2
00007726_a,7
00007727_a,7
00007728_a,7
00007729_a,2
00007730_a,7
00007731_a,7
00007732_a,7
00007733_a,7
00007734_a,7
00007735_a,7
00007736_a,2
00007737_a,7
00007738_a,4
00007739_a,4
00007740_a,4
00007741_a,7
00007742_a,7
00007743_a,7
00007744_a,2
00007745_a,7
00007746_a,7
00007747_a,7
00007748_a,7
00007749_a,7
00007750_a,3
00007751_a,7
00007752_a,7
00007753_a,7
00007754_a,7
00007755_a,4
00007756_a,7
00007757_a,7
00007758_a,2
00007759_a,7
00007760_a,7
00007761_a,2
00007762_a,2
00007763_a,7
00007764_a,7
00007765_a,7
00007766_a,7
00007767_a,2
00007768_a,7
00007769_a,7
00007770_a,7
00007771_a,7
00007772_a,7
00007773_a,0
00007774_a,2
00007775_a,7
00007776_a,7
00007778_a,7
00007779_a,7
00007780_a,7
00007781_a,7
00007782_a,2
00007783_a,7
00007784_a,2
00007785_a,7
00007786_a,7
00007787_a,7
00007788_a,7
00007789_a,7
00007790_a,4
00007791_a,7
00007792_a,7
00007793_a,7
00007794_a,7
00007795_a,7
00007796_a,7
00007797_a,7
00007798_a,2
00007799_a,2
00007800_a,2
00007801_a,7
00007802_a,4
00007803_a,7
00007804_a,7
00007806_a,2
00007807_a,2
00007808_a,7
00007809_a,7
00007810_a,4
00007811_a,7
00007812_a,7
00007813_a,2
00007814_a,7
00007815_a,7
00007816_a,7
00007817_a,4
00007818_a,7
00007819_a,2
00007820_a,3
00007821_a,7
00007822_a,7
00007823_a,7
00007824_a,7
00007825_a,7
00007826_a,7
00007827_a,7
00007828_a,7
00007829_a,7
00007830_a,7
00007831_a,7
00007832_a,7
00007833_a,4
00007834_a,7
00007835_a,7
00007836_a,7
00007837_a,2
00007838_a,2
00007839_a,7
00007840_a,7
00007841_a,7
00007842_a,2
00007843_a,2
00007844_a,2
00007845_a,4
00007846_a,7
00007847_a,7
00007849_a,7
00007850_a,7
00007851_a,2
00007852_a,7
00007853_a,7
00007854_a,7
00007855_a,7
00007856_a,2
00007857_a,2
00007858_a,7
00007859_a,7
00007860_a,2
00007861_a,7
00007862_a,7
00007863_a,7
00007864_a,7
00007865_a,7
00007866_a,2
00007867_a,7
00007868_a,7
00007869_a,7
00007870_a,2
00007871_a,7
00007872_a,7
00007873_a,7
00007874_a,7
00007875_a,7
00007876_a,7
00007877_a,2
00007878_a,7
00007879_a,7
00007880_a,7
00007881_a,7
00007882_a,4
00007883_a,2
00007884_a,7
00007885_a,7
00007886_a,7
00007887_a,7
00007888_a,7
00007889_a,2
00007890_a,2
00007891_a,7
00007892_a,7
00007893_a,7
00007894_a,2
00007895_a,2
00007896_a,7
00007897_a,7
00007898_a,7
00007899_a,7
00007900_a,2
00007901_a,2
00007902_a,7
00007903_a,2
00007904_a,7
00007905_a,7
00007906_a,2
00007907_a,2
00007908_a,7
00007909_a,7
00007910_a,7
00007911_a,7
00007912_a,0
00007913_a,7
00007914_a,7
00007915_a,7
00007916_a,2
00007917_a,7
00007918_a,2
00007919_a,7
00007920_a,7
00007921_a,4
00007922_a,7
00007923_a,7
00007924_a,7
00007925_a,7
00007926_a,7
00007927_a,7
00007928_a,7
00007929_a,7
00007930_a,2
00007931_a,7
00007932_a,7
00007933_a,2
00007934_a,2
00007935_a,7
00007936_a,2
00007937_a,3
00007938_a,4
00007939_a,2
00007940_a,7
00007941_a,7
00007942_a,7
00007943_a,7
00007944_a,2
00007945_a,7
00007946_a,7
00007947_a,2
00007948_a,7
00007949_a,7
00007950_a,7
00007951_a,2
00007952_a,7
00007953_a,7
00007954_a,2
00007955_a,7
00007956_a,7
00007958_a,7
00007959_a,7
00007960_a,7
00007961_a,7
00007962_a,7
00007963_a,2
00007964_a,7
00007965_a,7
00007966_a,7
00007967_a,7
00007968_a,7
00007969_a,7
00007970_a,7
00007971_a,7
00007972_a,7
00007973_a,7
00007974_a,7
00007975_a,7
00007976_a,7
00007977_a,2
00007978_a,2
00007979_a,7
00007980_a,7
00007981_a,7
00007982_a,7
00007983_a,7
00007984_a,7
00007985_a,7
00007986_a,7
00007987_a,7
00007988_a,7
00007989_a,7
00007990_a,2
00007991_a,4
00007992_a,4
00007993_a,3
00007994_a,7
00007995_a,7
00007996_a,7
00007997_a,7
00007998_a,7
00007999_a,7
00008000_a,2
00008001_a,7
00008002_a,7
00008003_a,1
00008004_a,7
00008005_a,7
00008006_a,2
00008007_a,7
00008008_a,7
00008009_a,7
00008010_a,7
00008011_a,2
00008012_a,7
00008013_a,2
00008014_a,7
00008015_a,7
00008016_a,4
00008017_a,7
00008018_a,4
00008020_a,7
00008021_a,7
00008022_a,7
00008023_a,2
00008024_a,4
00008025_a,2
00008026_a,7
00008027_a,4
00008028_a,7
00008029_a,7
00008030_a,7
00008031_a,7
00008032_a,2
00008033_a,7
00008034_a,7
00008035_a,7
00008036_a,4
00008037_a,2
00008038_a,7
00008039_a,2
00008040_a,7
00008041_a,7
00008042_a,7
00008043_a,7
00008044_a,7
00008045_a,7
00008046_a,7
00008047_a,2
00008048_a,7
00008049_a,2
00008050_a,7
00008051_a,6
00008052_a,7
00008053_a,7
00008055_a,2
00008056_a,7
00008057_a,7
00008058_a,7
00008059_a,7
00008060_a,7
00008061_a,7
00008062_a,2
00008063_a,7
00008064_a,2
00008065_a,2
00008066_a,7
00008067_a,7
00008068_a,0
00008069_a,7
00008070_a,7
00008071_a,7
00008072_a,7
00008073_a,7
00008074_a,2
00008075_a,3
00008076_a,7
00008077_a,7
00008078_a,7
00008079_a,7
00008080_a,7
00008082_a,7
00008083_a,2
00008084_a,7
00008085_a,7
00008086_a,2
00008087_a,7
00008088_a,7
00008089_a,7
00008090_a,7
00008091_a,2
00008092_a,2
00008093_a,7
00008094_a,7
00008095_a,7
00008096_a,7
00008097_a,7
00008098_a,2
00008099_a,2
00008100_a,7
00008101_a,7
00008102_a,7
00008103_a,7
00008104_a,7
00008105_a,7
00008106_a,7
00008107_a,7
00008108_a,2
00008109_a,7
00008110_a,7
00008111_a,2
00008112_a,7
00008113_a,7
00008114_a,7
00008115_a,7
00008116_a,7
00008117_a,2
00008118_a,7
00008119_a,7
00008120_a,4
00008121_a,7
00008122_a,7
00008123_a,7
00008124_a,7
00008125_a,2
00008126_a,7
00008127_a,7
00008128_a,7
00008129_a,7
00008130_a,7
00008131_a,7
00008132_a,4
00008133_a,7
00008134_a,2
00008135_a,7
00008136_a,7
00008137_a,7
00008138_a,2
00008139_a,7
00008140_a,2
00008141_a,7
00008142_a,7
00008143_a,7
00008144_a,7
00008145_a,7
00008147_a,7
00008148_a,7
00008149_a,7
00008150_a,2
00008151_a,2
00008152_a,7
00008153_a,7
00008154_a,3
00008155_a,3
00008156_a,7
00008157_a,4
00008158_a,6
00008159_a,7
00008160_a,7
00008161_a,7
00008162_a,7
00008163_a,2
00008164_a,2
00008165_a,2
00008166_a,7
00008167_a,7
00008168_a,7
00008169_a,7
00008170_a,0
00008171_a,7
00008172_a,4
00008173_a,7
00008174_a,7
00008175_a,2
00008176_a,7
00008177_a,7
00008178_a,7
00008179_a,2
00008180_a,7
00008181_a,7
00008182_a,7
00008183_a,7
00008184_a,7
00008185_a,7
00008186_a,7
00008187_a,2
00008188_a,7
00008189_a,7
00008190_a,2
00008191_a,7
00008192_a,7
00008193_a,7
00008194_a,2
00008195_a,7
00008196_a,2
00008197_a,7
00008198_a,2
00008199_a,7
00008200_a,7
00008201_a,7
00008202_a,2
00008203_a,4
00008204_a,7
00008205_a,4
00008206_a,2
00008207_a,7
00008208_a,2
00008209_a,2
00008210_a,2
00008211_a,4
00008212_a,7
00008213_a,7
00008214_a,3
00008215_a,7
00008216_a,4
00008217_a,7
00008218_a,7
00008219_a,7
00008220_a,7
00008221_a,7
00008222_a,7
00008223_a,7
00008224_a,2
00008225_a,7
00008226_a,7
00008227_a,7
00008228_a,7
00008229_a,7
00008230_a,7
00008231_a,7
00008232_a,7
00008233_a,7
00008234_a,2
00008235_a,7
00008236_a,7
00008237_a,7
00008238_a,7
00008239_a,7
00008240_a,7
00008241_a,7
00008242_a,7
00008243_a,0
00008244_a,7
00008245_a,7
00008246_a,2
00008247_a,7
00008248_a,7
00008249_a,7
00008250_a,2
00008251_a,4
00008252_a,2
00008253_a,7
00008254_a,2
00008255_a,7
00008256_a,4
00008257_a,7
00008258_a,7
00008259_a,7
00008260_a,7
00008261_a,7
00008262_a,7
00008263_a,2
00008264_a,7
00008265_a,7
00008266_a,2
00008267_a,4
00008268_a,7
00008269_a,0
00008270_a,7
00008271_a,7
00008272_a,7
00008273_a,7
00008274_a,2
00008275_a,7
00008276_a,7
00008277_a,7
00008278_a,2
00008279_a,7
00008280_a,7
00008281_a,7
00008282_a,7
00008283_a,4
00008284_a,7
00008285_a,4
00008286_a,2
00008287_a,7
00008288_a,7
00008289_a,7
00008290_a,0
00008291_a,7
00008292_a,7
00008293_a,7
00008294_a,7
00008295_a,7
00008296_a,2
00008297_a,7
00008298_a,7
00008299_a,7
00008300_a,7
00008301_a,2
00008302_a,7
00008303_a,0
00008304_a,2
00008305_a,7
00008306_a,7
00008307_a,7
00008308_a,7
00008309_a,7
00008310_a,7
00008311_a,7
00008312_a,2
00008313_a,7
00008314_a,7
00008315_a,7
00008316_a,7
00008317_a,2
00008318_a,7
00008319_a,7
00008320_a,7
00008321_a,2
00008322_a,7
00008323_a,1
00008324_a,7
00008325_a,7
00008326_a,7
00008327_a,0
00008328_a,7
00008329_a,4
00008330_a,7
00008331_a,7
00008332_a,7
00008333_a,7
00008334_a,2
00008335_a,7
00008336_a,7
00008337_a,7
00008338_a,7
00008339_a,0
00008340_a,7
00008341_a,7
00008342_a,7
00008343_a,7
00008344_a,7
00008345_a,7
00008346_a,7
00008347_a,2
00008348_a,7
00008349_a,7
00008350_a,2
00008351_a,4
00008352_a,2
00008353_a,7
00008354_a,7
00008355_a,7
00008356_a,7
00008357_a,7
00008358_a,2
00008359_a,4
00008360_a,7
00008361_a,7
00008362_a,7
00008363_a,7
00008364_a,7
00008365_a,7
00008366_a,7
00008367_a,7
00008368_a,2
00008369_a,2
00008370_a,7
00008371_a,7
00008372_a,7
00008373_a,7
00008374_a,4
00008375_a,7
00008376_a,7
00008377_a,7
00008378_a,7
00008379_a,0
00008380_a,4
00008381_a,7
00008382_a,2
00008383_a,7
00008384_a,7
00008385_a,7
00008386_a,7
00008387_a,7
00008388_a,4
00008389_a,7
00008390_a,7
00008391_a,7
00008392_a,7
00008393_a,7
00008394_a,7
00008395_a,7
00008396_a,7
00008397_a,2
00008398_a,7
00008400_a,4
00008401_a,7
00008402_a,7
00008405_a,7
00008406_a,7
00008407_a,7
00008408_a,7
00008409_a,7
00008410_a,0
00008411_a,7
00008412_a,7
00008413_a,4
00008414_a,0
00008415_a,7
00008416_a,7
00008417_a,7
00008418_a,7
00008419_a,7
00008420_a,7
00008421_a,2
00008422_a,7
00008423_a,1
00008424_a,2
00008425_a,3
00008426_a,7
00008427_a,7
00008428_a,7
00008429_a,2
00008430_a,7
00008431_a,2
00008432_a,7
00008433_a,7
00008434_a,4
00008435_a,7
00008436_a,7
00008437_a,7
00008438_a,7
00008439_a,7
00008440_a,7
00008441_a,7
00008442_a,2
00008443_a,2
00008444_a,7
00008445_a,7
00008446_a,7
00008447_a,0
00008448_a,2
00008449_a,7
00008450_a,7
00008451_a,7
00008452_a,7
00008453_a,7
00008454_a,2
00008455_a,7
00008456_a,4
00008457_a,7
00008458_a,4
00008459_a,7
00008460_a,7
00008461_a,7
00008462_a,7
00008463_a,2
00008464_a,7
00008465_a,7
00008466_a,2
00008467_a,7
00008468_a,7
00008469_a,0
00008470_a,4
00008471_a,7
00008472_a,2
00008473_a,2
00008474_a,7
00008475_a,2
00008476_a,2
00008477_a,7
00008478_a,7
00008480_a,7
00008481_a,4
00008482_a,7
00008483_a,7
00008484_a,2
00008485_a,2
00008486_a,7
00008487_a,7
00008488_a,3
00008489_a,7
00008490_a,7
00008491_a,4
00008492_a,4
00008493_a,7
00008494_a,7
00008495_a,2
00008496_a,7
00008497_a,7
00008498_a,4
00008499_a,2
00008500_a,7
00008501_a,7
00008502_a,7
00008503_a,7
00008504_a,7
00008505_a,7
00008506_a,7
00008507_a,2
00008508_a,7
00008509_a,7
00008510_a,7
00008511_a,7
00008512_a,4
00008513_a,7
00008514_a,7
00008515_a,2
00008516_a,7
00008517_a,7
00008518_a,3
00008519_a,7
00008520_a,7
00008521_a,2
00008522_a,7
00008523_a,7
00008524_a,2
00008525_a,4
00008526_a,2
00008527_a,7
00008528_a,7
00008529_a,7
00008530_a,4
00008531_a,7
00008532_a,4
00008534_a,2
00008535_a,7
00008536_a,7
00008537_a,7
00008538_a,7
00008539_a,7
00008540_a,7
00008541_a,4
00008542_a,2
00008543_a,7
00008544_a,7
00008545_a,7
00008546_a,7
00008547_a,7
00008548_a,7
00008549_a,2
00008550_a,7
00008551_a,7
00008552_a,7
00008553_a,7
00008554_a,7
00008555_a,2
00008556_a,7
00008557_a,0
00008558_a,4
00008559_a,7
00008560_a,7
00008561_a,2
00008562_a,7
00008563_a,4
00008564_a,2
00008565_a,7
00008566_a,7
00008567_a,7
00008568_a,7
00008569_a,7
00008570_a,7
00008571_a,4
00008572_a,7
00008573_a,7
00008574_a,7
00008575_a,7
00008576_a,2
00008577_a,2
00008578_a,7
00008579_a,7
00008580_a,7
00008581_a,2
00008582_a,7
00008583_a,7
00008584_a,7
00008585_a,7
00008586_a,7
00008587_a,7
00008588_a,2
00008589_a,4
00008590_a,7
00008591_a,2
00008592_a,7
00008593_a,7
00008594_a,7
00008595_a,7
00008596_a,7
00008597_a,7
00008598_a,7
00008600_a,0
00008601_a,7
00008602_a,7
00008603_a,7
00008604_a,7
00008605_a,7
00008606_a,7
00008607_a,7
00008608_a,0
00008609_a,2
00008610_a,7
00008611_a,7
00008612_a,7
00008613_a,7
00008614_a,7
00008615_a,7
00008616_a,7
00008617_a,7
00008618_a,7
00008619_a,7
00008620_a,3
00008621_a,7
00008622_a,7
00008623_a,4
00008624_a,7
00008625_a,7
00008626_a,7
00008627_a,7
00008628_a,7
00008629_a,2
00008630_a,4
00008631_a,7
00008632_a,7
00008633_a,7
00008634_a,2
00008635_a,7
00008636_a,2
00008637_a,7
00008638_a,2
00008639_a,7
00008640_a,7
00008641_a,7
00008642_a,2
00008643_a,7
00008644_a,7
00008645_a,2
00008646_a,7
00008647_a,7
00008648_a,7
00008649_a,7
00008650_a,7
00008651_a,7
00008652_a,7
00008653_a,7
00008654_a,7
00008655_a,7
00008656_a,7
00008657_a,7
00008658_a,0
00008660_a,7
00008661_a,4
00008662_a,7
00008663_a,2
00008664_a,7
00008665_a,7
00008666_a,7
00008667_a,7
00008668_a,2
00008669_a,3
00008670_a,7
00008671_a,7
00008672_a,7
00008673_a,7
00008674_a,4
00008675_a,2
00008676_a,2
00008677_a,7
00008678_a,2
00008679_a,7
00008680_a,2
00008681_a,7
00008682_a,7
00008683_a,2
00008684_a,7
00008685_a,7
00008686_a,7
00008687_a,7
00008688_a,7
00008689_a,7
00008690_a,0
00008691_a,7
00008692_a,7
00008693_a,7
00008694_a,7
00008695_a,7
00008696_a,4
00008697_a,2
00008698_a,7
00008699_a,7
00008700_a,7
00008701_a,7
00008702_a,7
00008703_a,7
00008704_a,4
00008705_a,7
00008706_a,4
00008707_a,7
00008708_a,7
00008709_a,7
00008710_a,7
00008711_a,7
00008712_a,0
00008713_a,7
00008714_a,7
00008715_a,2
00008716_a,2
00008717_a,7
00008718_a,7
00008719_a,2
00008720_a,7
00008721_a,7
00008722_a,2
00008723_a,4
00008724_a,7
00008725_a,7
00008727_a,7
00008728_a,7
00008729_a,2
00008730_a,7
00008731_a,7
00008732_a,7
00008733_a,7
00008734_a,7
00008735_a,7
00008736_a,4
00008737_a,7
00008738_a,4
00008739_a,2
00008740_a,7
00008741_a,7
00008742_a,7
00008743_a,7
00008744_a,2
00008745_a,2
00008746_a,7
00008747_a,4
00008748_a,7
00008749_a,7
00008750_a,4
00008751_a,7
00008752_a,7
00008753_a,3
00008754_a,2
00008755_a,7
00008756_a,7
00008757_a,3
00008758_a,7
00008759_a,2
00008760_a,2
00008761_a,7
00008762_a,7
00008763_a,4
00008764_a,7
00008765_a,0
00008766_a,7
00008767_a,7
00008768_a,7
00008769_a,7
00008770_a,2
00008771_a,7
00008772_a,2
00008773_a,7
00008774_a,7
00008775_a,4
00008776_a,7
00008777_a,7
00008778_a,7
00008779_a,2
00008780_a,4
00008781_a,0
00008782_a,4
00008783_a,7
00008784_a,7
00008785_a,7
00008786_a,2
00008787_a,7
00008788_a,7
00008789_a,7
00008790_a,4
00008791_a,2
00008792_a,7
00008793_a,7
00008794_a,7
00008795_a,7
00008796_a,2
00008797_a,7
00008798_a,7
00008799_a,2
00008800_a,7
00008801_a,2
00008802_a,2
00008803_a,7
00008804_a,2
00008805_a,7
00008806_a,2
00008807_a,3
00008808_a,7
00008809_a,7
00008810_a,2
00008811_a,7
00008812_a,7
00008813_a,7
00008814_a,7
00008815_a,7
00008816_a,2
00008817_a,7
00008818_a,7
00008819_a,7
00008820_a,7
00008821_a,7
00008822_a,7
00008823_a,7
00008824_a,7
00008825_a,7
00008826_a,7
00008828_a,4
00008829_a,0
00008830_a,7
00008831_a,2
00008832_a,1
00008833_a,2
00008834_a,7
00008835_a,7
00008836_a,7
00008837_a,7
00008838_a,7
00008839_a,0
00008840_a,2
00008841_a,7
00008842_a,7
00008843_a,7
00008844_a,7
00008845_a,2
00008846_a,7
00008847_a,7
00008848_a,7
